"id","luz","horas_luz","temperatura","humedad","humedad_suelo","nivel_id","fecha","etiqueta"
"16349","14367.7","0.52","20.4","77","542","1","2021-11-20 03:38:08","8"
"16350","14367.7","2.4","20.51","77","542.5","1","2021-11-20 03:38:14","8"
"16351","14454.1","4.09","20.51","77","543","1","2021-11-20 03:38:19","8"
"16352","15164.9","13.81","20.4","77","538","1","2021-11-20 03:38:25","19"
"16353","14367.7","0.94","20.51","77","542.5","1","2021-11-20 03:38:30","8"
"16354","14367.7","16.4","20.53","78","543","1","2021-11-20 03:38:35","19"
"16355","14367.7","5.44","20.51","77","542","1","2021-11-20 03:38:41","8"
"16356","14367.7","18.6","20.51","77","543","1","2021-11-20 03:38:46","19"
"16357","14367.7","17.99","20.53","78","543","1","2021-11-20 03:38:52","19"
"16358","14454.1","7.92","20.42","78","542.5","1","2021-11-20 03:38:57","8"
"16359","14367.7","4.91","20.51","77","542","1","2021-11-20 03:39:03","8"
"16360","14367.7","12.14","20.62","77","543","1","2021-11-20 03:39:08","19"
"16361","14367.7","9.52","20.51","77","543.5","1","2021-11-20 03:39:13","8"
"16362","14367.7","1.53","20.53","78","543.5","1","2021-11-20 03:39:19","8"
"16363","14367.7","0.15","20.53","78","543.5","1","2021-11-20 03:39:24","8"
"16364","14367.7","5.27","20.53","78","538.5","1","2021-11-20 03:39:30","8"
"16365","14367.7","10.41","20.42","78","543.5","1","2021-11-20 03:39:35","8"
"16366","14367.7","8.83","20.51","77","543.5","1","2021-11-20 03:39:40","8"
"16367","14454.1","1.57","20.51","77","543.5","1","2021-11-20 03:39:46","8"
"16368","14367.7","1.01","20.4","77","543.5","1","2021-11-20 03:39:51","8"
"16369","14367.7","16.71","20.53","78","543.5","1","2021-11-20 03:39:57","19"
"16370","14454.1","10.34","20.42","78","539","1","2021-11-20 03:40:02","8"
"16371","14367.7","4.71","20.51","77","543.5","1","2021-11-20 03:40:08","8"
"16372","14367.7","12.85","20.4","77","543.5","1","2021-11-20 03:40:13","19"
"16373","14454.1","13.28","20.51","77","543","1","2021-11-20 03:40:18","19"
"16374","14281.7","14.58","20.53","78","543.5","1","2021-11-20 03:40:24","19"
"16375","14367.7","8.49","20.53","78","544","1","2021-11-20 03:40:31","8"
"16376","14367.7","13.41","20.4","77","544","1","2021-11-20 03:40:35","19"
"16377","12819.7","5.05","20.51","77","544.5","1","2021-11-20 03:40:40","8"
"16378","14367.7","2.52","20.53","78","544","1","2021-11-20 03:40:45","8"
"16379","12974.4","6.42","20.51","77","544","1","2021-11-20 03:40:51","8"
"16380","14984","1.95","20.51","77","539.5","1","2021-11-20 03:40:56","8"
"16381","14367.7","13.64","20.51","77","545","1","2021-11-20 03:41:02","19"
"16382","14281.7","0.46","20.51","77","545.5","1","2021-11-20 03:41:07","8"
"16383","12819.7","0.87","20.62","77","545.5","1","2021-11-20 03:41:13","8"
"16384","14367.7","10.03","20.51","77","540.5","1","2021-11-20 03:41:18","8"
"16385","13450","0.4","20.53","78","546","1","2021-11-20 03:41:23","8"
"16386","14027","1.4","20.53","78","546","1","2021-11-20 03:41:29","8"
"16387","15256.1","16.25","20.62","77","545.5","1","2021-11-20 03:41:34","19"
"16388","14367.7","2.75","20.51","77","545","1","2021-11-20 03:41:40","8"
"16389","12896.8","14.07","20.62","77","545","1","2021-11-20 03:41:45","19"
"16390","14281.7","0.48","20.51","77","541","1","2021-11-20 03:41:50","8"
"16391","14454.1","8.65","20.64","78","545.5","1","2021-11-20 03:41:56","8"
"16392","13531","15.67","20.53","78","546.5","1","2021-11-20 03:42:01","19"
"16393","15164.9","13.29","20.51","77","546","1","2021-11-20 03:42:07","19"
"16394","14367.7","17.67","20.62","77","545.5","1","2021-11-20 03:42:12","19"
"16395","13694.3","18.46","20.51","77","545","1","2021-11-20 03:42:18","19"
"16396","14367.7","12.97","20.62","77","545","1","2021-11-20 03:42:23","19"
"16397","13131.1","11.09","20.64","78","541","1","2021-11-20 03:42:28","8"
"16398","14196.3","6.91","20.53","78","546","1","2021-11-20 03:42:34","8"
"16399","15256.1","8.67","20.53","78","545.5","1","2021-11-20 03:42:39","8"
"16400","14196.3","18.37","20.62","77","545.5","1","2021-11-20 03:42:45","19"
"16401","14281.7","4.84","20.62","77","545.5","1","2021-11-20 03:42:50","8"
"16402","14454.1","2.32","20.62","77","546","1","2021-11-20 03:42:55","8"
"16403","13776.7","15.09","20.51","77","542","1","2021-11-20 03:43:01","19"
"16404","14281.7","17.2","20.51","77","546.5","1","2021-11-20 03:43:06","19"
"16405","15164.9","8.76","20.64","78","546.5","1","2021-11-20 03:43:12","8"
"16406","14367.7","17.48","20.62","77","547","1","2021-11-20 03:43:17","19"
"16407","14281.7","18.48","20.62","77","547","1","2021-11-20 03:43:23","19"
"16408","14196.3","5.16","20.62","77","548","1","2021-11-20 03:43:28","8"
"16409","14367.7","2.51","20.62","77","545","1","2021-11-20 03:43:33","8"
"16410","13052.5","1.18","20.62","77","547","1","2021-11-20 03:43:39","8"
"16411","15074.1","12.7","20.62","77","547.5","1","2021-11-20 03:43:44","19"
"16412","15256.1","13.44","20.51","77","543.5","1","2021-11-20 03:43:50","19"
"16413","13210.1","10.09","20.51","77","549.5","1","2021-11-20 03:43:55","8"
"16414","12896.8","12.72","20.62","77","549","1","2021-11-20 03:44:00","19"
"16415","14196.3","6.34","20.62","77","544","1","2021-11-20 03:44:06","8"
"16416","14367.7","12.58","20.62","77","549","1","2021-11-20 03:44:11","19"
"16417","14027","16.97","20.62","77","549","1","2021-11-20 03:44:17","19"
"16418","14196.3","6.18","20.64","78","548.5","1","2021-11-20 03:44:22","8"
"16419","14111.4","14.84","20.62","77","550.5","1","2021-11-20 03:44:28","19"
"16420","14367.7","12.82","20.62","77","549.5","1","2021-11-20 03:44:33","19"
"16421","14367.7","13.36","20.84","77","544","1","2021-11-20 03:44:38","19"
"16422","14454.1","11.14","20.51","77","550.5","1","2021-11-20 03:44:44","8"
"16423","13131.1","16.8","20.62","77","552","1","2021-11-20 03:44:49","19"
"16424","14367.7","10.65","20.62","77","550.5","1","2021-11-20 03:44:55","8"
"16425","13450","1.9","20.51","77","550.5","1","2021-11-20 03:45:00","8"
"16426","14367.7","2.85","20.62","77","551","1","2021-11-20 03:45:06","8"
"16427","12896.8","15.56","20.62","77","546.5","1","2021-11-20 03:45:11","19"
"16428","14281.7","7.47","20.64","78","551.5","1","2021-11-20 03:45:16","8"
"16429","14454.1","14.13","20.64","78","551","1","2021-11-20 03:45:22","19"
"16430","12896.8","3.7","20.62","77","544.5","1","2021-11-20 03:45:27","8"
"16431","14196.3","15.79","20.62","77","551","1","2021-11-20 03:45:33","19"
"16432","14367.7","10.31","20.62","77","551.5","1","2021-11-20 03:45:38","8"
"16433","14367.7","17.78","20.64","78","547","1","2021-11-20 03:45:43","19"
"16434","14367.7","12.43","20.62","77","546.5","1","2021-11-20 03:45:49","19"
"16435","14454.1","10.32","20.73","77","551.5","1","2021-11-20 03:45:54","8"
"16436","14281.7","14.78","20.62","77","552","1","2021-11-20 03:46:00","19"
"16437","14027","1.08","20.62","77","551.5","1","2021-11-20 03:46:05","8"
"16438","14281.7","12.46","21.06","77","552","1","2021-11-20 03:46:11","19"
"16439","14454.1","15.05","20.62","77","547.5","1","2021-11-20 03:46:16","19"
"16440","14281.7","14.75","20.62","77","552","1","2021-11-20 03:46:21","19"
"16441","14367.7","17.16","20.62","77","552","1","2021-11-20 03:46:27","19"
"16442","14111.4","7.91","20.62","77","552","1","2021-11-20 03:46:32","8"
"16443","14111.4","0.63","20.62","77","552","1","2021-11-20 03:46:38","8"
"16444","14367.7","9.95","20.62","77","552.5","1","2021-11-20 03:46:43","8"
"16445","14805.2","14.37","20.73","77","548","1","2021-11-20 03:46:48","19"
"16446","13531","7.07","20.62","77","554","1","2021-11-20 03:46:54","8"
"16447","14281.7","6.27","20.64","78","552.5","1","2021-11-20 03:46:59","8"
"16448","13450","8.42","20.62","77","552.5","1","2021-11-20 03:47:05","8"
"16449","13131.1","0.45","20.62","77","552.5","1","2021-11-20 03:47:10","8"
"16450","14281.7","1.52","20.62","77","552.5","1","2021-11-20 03:47:16","8"
"16451","12743","13.72","20.64","78","549","1","2021-11-20 03:47:21","19"
"16452","14281.7","15.56","20.73","77","553","1","2021-11-20 03:47:26","19"
"16453","14367.7","7.89","20.62","77","553","1","2021-11-20 03:47:32","8"
"16454","14454.1","7.89","20.62","77","552.5","1","2021-11-20 03:47:37","8"
"16455","12743","2.4","20.62","77","547.5","1","2021-11-20 03:47:43","8"
"16456","14984","0.48","20.62","77","553","1","2021-11-20 03:47:48","8"
"16457","14367.7","12.79","20.62","77","553.5","1","2021-11-20 03:47:53","19"
"16458","14196.3","5.87","20.64","78","554","1","2021-11-20 03:47:59","8"
"16459","14367.7","12.65","20.62","77","553","1","2021-11-20 03:48:04","19"
"16460","14111.4","11.4","20.73","77","553","1","2021-11-20 03:48:10","8"
"16461","14454.1","8.1","20.62","77","553.5","1","2021-11-20 03:48:15","8"
"16462","14894.3","18.18","20.62","77","555","1","2021-11-20 03:48:21","19"
"16463","14281.7","11.76","20.62","77","553.5","1","2021-11-20 03:48:26","8"
"16464","14367.7","15.88","20.62","77","553.5","1","2021-11-20 03:48:31","19"
"16465","12515.7","17.98","20.62","77","553","1","2021-11-20 03:48:37","19"
"16466","14196.3","15.24","20.62","77","553.5","1","2021-11-20 03:48:42","19"
"16467","14281.7","13.17","20.62","77","555","1","2021-11-20 03:48:48","19"
"16468","15074.1","16.51","20.64","78","555","1","2021-11-20 03:48:53","19"
"16469","14367.7","9.06","20.62","77","555","1","2021-11-20 03:48:58","8"
"16470","14454.1","12.27","20.62","77","555","1","2021-11-20 03:49:04","19"
"16471","14111.4","5.91","20.64","78","555.5","1","2021-11-20 03:49:09","8"
"16472","14367.7","13.35","20.64","78","556","1","2021-11-20 03:49:15","19"
"16473","12974.4","12.88","20.64","78","556","1","2021-11-20 03:49:20","19"
"16474","14111.4","14.72","20.64","78","555.5","1","2021-11-20 03:49:26","19"
"16475","14196.3","17.73","20.62","77","555.5","1","2021-11-20 03:49:31","19"
"16476","13450","18.49","20.75","78","556","1","2021-11-20 03:49:36","19"
"16477","13052.5","15.77","20.64","78","556","1","2021-11-20 03:49:42","19"
"16478","13289.6","6.56","20.62","77","556","1","2021-11-20 03:49:47","8"
"16479","14111.4","16","20.62","77","556","1","2021-11-20 03:49:53","19"
"16480","14281.7","11.16","20.62","77","555","1","2021-11-20 03:49:58","8"
"16481","13450","0.26","20.62","77","555","1","2021-11-20 03:50:03","8"
"16482","14281.7","5.17","20.62","77","556","1","2021-11-20 03:50:09","8"
"16483","14196.3","8.7","20.51","77","555.5","1","2021-11-20 03:50:14","8"
"16484","14454.1","3.93","20.64","78","555.5","1","2021-11-20 03:50:20","8"
"16485","14196.3","5.93","20.64","78","555","1","2021-11-20 03:50:25","8"
"16486","12591","9.14","20.75","78","551.5","1","2021-11-20 03:50:31","8"
"16487","13052.5","6.47","20.64","78","556.5","1","2021-11-20 03:50:36","8"
"16488","14027","15.52","20.64","78","556","1","2021-11-20 03:50:41","19"
"16489","14281.7","13.99","20.64","78","555.5","1","2021-11-20 03:50:47","19"
"16490","12591","8.49","20.64","78","555","1","2021-11-20 03:50:52","8"
"16491","12974.4","8.01","20.51","77","555.5","1","2021-11-20 03:50:58","8"
"16492","14281.7","16.57","20.64","78","551","1","2021-11-20 03:51:03","19"
"16493","14367.7","3.75","20.73","77","556","1","2021-11-20 03:51:09","8"
"16494","14367.7","13.03","20.62","77","556","1","2021-11-20 03:51:14","19"
"16495","14454.1","4.55","20.62","77","556","1","2021-11-20 03:51:19","8"
"16496","14367.7","10.15","20.64","78","551","1","2021-11-20 03:51:25","8"
"16497","14281.7","16.21","20.64","78","556","1","2021-11-20 03:51:30","19"
"16498","12515.7","12.01","20.64","78","556.5","1","2021-11-20 03:51:36","19"
"16499","14281.7","10.83","20.75","78","556","1","2021-11-20 03:51:41","8"
"16500","14894.3","11.92","20.64","78","551","1","2021-11-20 03:51:46","8"
"16501","13450","16.08","20.64","78","555.5","1","2021-11-20 03:51:52","19"
"16502","14196.3","13.89","20.64","78","555.5","1","2021-11-20 03:51:57","19"
"16503","14281.7","8.21","20.64","78","556","1","2021-11-20 03:52:03","8"
"16504","14367.7","16.38","20.64","78","556.5","1","2021-11-20 03:52:08","19"
"16505","14367.7","13.2","20.64","78","556.5","1","2021-11-20 03:52:13","19"
"16506","15074.1","10.65","20.62","77","551.5","1","2021-11-20 03:52:19","8"
"16507","12515.7","14.11","20.62","77","555.5","1","2021-11-20 03:52:24","19"
"16508","14367.7","14.03","20.64","78","556.5","1","2021-11-20 03:52:30","19"
"16509","13450","2.84","20.62","77","556","1","2021-11-20 03:52:35","8"
"16510","14367.7","10.88","20.64","78","556","1","2021-11-20 03:52:41","8"
"16511","14367.7","7.5","20.62","77","556.5","1","2021-11-20 03:52:46","8"
"16512","14281.7","12.75","20.62","77","551.5","1","2021-11-20 03:52:51","19"
"16513","12819.7","14.98","20.75","78","556","1","2021-11-20 03:52:57","19"
"16514","14111.4","16.32","20.62","77","556","1","2021-11-20 03:53:02","19"
"16515","15164.9","2.58","20.75","78","556.5","1","2021-11-20 03:53:08","8"
"16516","14367.7","7.42","20.73","77","556.5","1","2021-11-20 03:53:13","8"
"16517","14281.7","11.38","20.62","77","556","1","2021-11-20 03:53:19","8"
"16518","13131.1","10.09","20.62","77","556","1","2021-11-20 03:53:24","8"
"16519","14367.7","5.51","20.64","78","556.5","1","2021-11-20 03:53:29","8"
"16520","14281.7","1.74","20.75","78","556.5","1","2021-11-20 03:53:35","8"
"16521","15074.1","1.9","20.53","78","556.5","1","2021-11-20 03:53:40","8"
"16522","14196.3","15.86","20.62","77","557","1","2021-11-20 03:53:46","19"
"16523","14281.7","15.71","20.62","77","556.5","1","2021-11-20 03:53:51","19"
"16524","14454.1","13.93","20.62","77","556.5","1","2021-11-20 03:53:56","19"
"16525","13776.7","10.85","20.62","77","556","1","2021-11-20 03:54:02","8"
"16526","14367.7","17.84","20.64","78","556.5","1","2021-11-20 03:54:07","19"
"16527","13210.1","8.5","20.62","77","557","1","2021-11-20 03:54:13","8"
"16528","14281.7","4.65","20.64","78","556.5","1","2021-11-20 03:54:18","8"
"16529","14454.1","18.55","20.64","78","557","1","2021-11-20 03:54:24","19"
"16530","13694.3","15.15","20.64","78","556","1","2021-11-20 03:54:29","19"
"16531","12974.4","15.77","20.64","78","556","1","2021-11-20 03:54:34","19"
"16532","14281.7","2.99","20.64","78","557","1","2021-11-20 03:54:40","8"
"16533","14454.1","6.9","20.64","78","557","1","2021-11-20 03:54:45","8"
"16534","14454.1","11.63","20.64","78","557","1","2021-11-20 03:54:51","8"
"16535","14281.7","13.78","20.64","78","556.5","1","2021-11-20 03:54:56","19"
"16536","14111.4","13.67","20.53","78","556","1","2021-11-20 03:55:01","19"
"16537","12743","12.78","20.64","78","556","1","2021-11-20 03:55:07","19"
"16538","14454.1","1.18","20.64","78","556.5","1","2021-11-20 03:55:12","8"
"16539","14281.7","13.14","20.64","78","556.5","1","2021-11-20 03:55:18","19"
"16540","14111.4","13.14","20.64","78","557","1","2021-11-20 03:55:23","19"
"16541","12743","14.5","20.75","78","557.5","1","2021-11-20 03:55:29","19"
"16542","12591","16.51","20.64","78","557","1","2021-11-20 03:55:34","19"
"16543","14367.7","14.88","20.64","78","552","1","2021-11-20 03:55:39","19"
"16544","14196.3","15.65","20.64","78","556","1","2021-11-20 03:55:45","19"
"16545","12819.7","9.93","20.64","78","555","1","2021-11-20 03:55:50","8"
"16546","13694.3","3.82","20.75","78","556","1","2021-11-20 03:55:56","8"
"16547","14196.3","15.44","20.64","78","556","1","2021-11-20 03:56:01","19"
"16548","14196.3","15.8","20.64","78","556","1","2021-11-20 03:56:06","19"
"16549","14196.3","13.76","20.64","78","551.5","1","2021-11-20 03:56:12","19"
"16550","14027","17.35","20.64","78","556","1","2021-11-20 03:56:17","19"
"16551","13210.1","16.64","20.64","78","556","1","2021-11-20 03:56:23","19"
"16552","14367.7","14.61","20.75","78","556.5","1","2021-11-20 03:56:28","19"
"16553","14281.7","11.74","20.64","78","557.5","1","2021-11-20 03:56:34","8"
"16554","14111.4","1.54","20.64","78","557.5","1","2021-11-20 03:56:39","8"
"16555","13694.3","1.9","20.64","78","553","1","2021-11-20 03:56:44","8"
"16556","14111.4","12.72","20.64","78","557.5","1","2021-11-20 03:56:50","19"
"16557","14281.7","1.41","20.64","78","557.5","1","2021-11-20 03:56:55","8"
"16558","13694.3","14.16","20.53","78","556.5","1","2021-11-20 03:57:01","19"
"16559","14281.7","1.41","20.53","78","557.5","1","2021-11-20 03:57:06","8"
"16560","14367.7","9.53","20.75","78","557.5","1","2021-11-20 03:57:11","8"
"16561","15164.9","7.72","20.64","78","552.5","1","2021-11-20 03:57:17","8"
"16562","14367.7","12.86","20.62","77","557.5","1","2021-11-20 03:57:22","19"
"16563","12974.4","10.48","20.64","78","557.5","1","2021-11-20 03:57:28","8"
"16564","15164.9","15.2","20.64","78","557.5","1","2021-11-20 03:57:33","19"
"16565","14281.7","12.58","20.64","78","557","1","2021-11-20 03:57:39","19"
"16566","14367.7","11.83","20.64","78","557","1","2021-11-20 03:57:44","8"
"16567","14454.1","12.89","20.64","78","552","1","2021-11-20 03:57:49","19"
"16568","14367.7","18.56","20.64","78","557","1","2021-11-20 03:57:55","19"
"16569","14367.7","18.44","20.75","78","556.5","1","2021-11-20 03:58:00","19"
"16570","15164.9","15.95","20.75","78","557","1","2021-11-20 03:58:06","19"
"16571","14454.1","16.56","20.62","77","557.5","1","2021-11-20 03:58:11","19"
"16572","14454.1","12.44","20.62","77","557.5","1","2021-11-20 03:58:16","19"
"16573","14454.1","4.7","20.64","78","557","1","2021-11-20 03:58:22","8"
"16574","14454.1","0.03","20.75","78","557.5","1","2021-11-20 03:58:27","8"
"16575","14454.1","13.75","20.64","78","557.5","1","2021-11-20 03:58:33","19"
"16576","15256.1","16.24","20.64","78","557.5","1","2021-11-20 03:58:38","19"
"16577","14454.1","16.94","20.64","78","557.5","1","2021-11-20 03:58:44","19"
"16578","14367.7","10.95","20.53","78","557","1","2021-11-20 03:58:49","8"
"16579","14454.1","16.86","20.64","78","557","1","2021-11-20 03:58:54","19"
"16580","14367.7","15.63","20.64","78","556.5","1","2021-11-20 03:59:00","19"
"16581","14367.7","13.97","20.64","78","557","1","2021-11-20 03:59:05","19"
"16582","15164.9","13.03","20.64","78","557","1","2021-11-20 03:59:11","19"
"16583","14367.7","13.35","20.64","78","557.5","1","2021-11-20 03:59:16","19"
"16584","14454.1","2.21","20.64","78","557.5","1","2021-11-20 03:59:21","8"
"16585","14454.1","0.34","20.64","78","557.5","1","2021-11-20 03:59:27","8"
"16586","14367.7","16.38","20.75","78","558","1","2021-11-20 03:59:32","19"
"16587","14367.7","12.48","20.75","78","558","1","2021-11-20 03:59:38","19"
"16588","15164.9","8.82","20.64","78","557","1","2021-11-20 03:59:43","8"
"16589","14367.7","12.4","20.64","78","557","1","2021-11-20 03:59:49","19"
"16590","14367.7","9.16","20.75","78","558","1","2021-11-20 03:59:54","8"
"16591","14367.7","0.85","20.64","78","558","1","2021-11-20 03:59:59","8"
"16592","14367.7","7.05","20.75","78","558","1","2021-11-20 04:00:05","8"
"16593","14454.1","4.39","20.64","78","557","1","2021-11-20 04:00:10","8"
"16594","14367.7","16.34","20.75","78","557.5","1","2021-11-20 04:00:16","19"
"16595","14454.1","8.89","20.75","78","557.5","1","2021-11-20 04:00:21","8"
"16596","14367.7","5.57","20.64","78","557","1","2021-11-20 04:00:26","8"
"16597","14454.1","17.76","20.75","78","557.5","1","2021-11-20 04:00:32","19"
"16598","14367.7","5.14","20.75","78","557.5","1","2021-11-20 04:00:37","8"
"16599","14367.7","14.15","20.64","78","557","1","2021-11-20 04:00:43","19"
"16600","14367.7","0.21","20.75","78","557.5","1","2021-11-20 04:00:48","8"
"16601","14454.1","14.99","20.75","78","558.5","1","2021-11-20 04:00:54","19"
"16602","14367.7","2.22","20.75","78","557.5","1","2021-11-20 04:00:59","8"
"16603","14454.1","7.2","20.75","78","557.5","1","2021-11-20 04:01:04","8"
"16604","14367.7","14.87","20.75","78","553","1","2021-11-20 04:01:10","19"
"16605","14454.1","12.82","20.75","78","558.5","1","2021-11-20 04:01:15","19"
"16606","14367.7","9.53","20.64","78","557.5","1","2021-11-20 04:01:21","8"
"16607","14454.1","0.45","20.75","78","557.5","1","2021-11-20 04:01:26","8"
"16608","14367.7","11.99","20.75","78","558.5","1","2021-11-20 04:01:32","8"
"16609","14367.7","6","20.64","78","557.5","1","2021-11-20 04:01:37","8"
"16610","14281.7","15.94","20.75","78","552.5","1","2021-11-20 04:01:42","19"
"16611","14367.7","0.89","20.75","78","558","1","2021-11-20 04:01:48","8"
"16612","14454.1","7.05","20.75","78","558.5","1","2021-11-20 04:01:53","8"
"16613","14367.7","13.86","20.75","78","558","1","2021-11-20 04:01:59","19"
"16614","15164.9","7.62","20.75","78","551.5","1","2021-11-20 04:02:04","8"
"16615","14367.7","5.7","20.75","78","558","1","2021-11-20 04:02:09","8"
"16616","14281.7","14.69","20.75","78","558.5","1","2021-11-20 04:02:15","19"
"16617","14367.7","14.17","20.31","78","558","1","2021-11-20 04:02:20","19"
"16618","14454.1","11.11","20.75","78","557","1","2021-11-20 04:02:26","8"
"16619","14367.7","0.03","20.75","78","558","1","2021-11-20 04:02:31","8"
"16620","14196.3","14.49","20.75","78","558.5","1","2021-11-20 04:02:37","19"
"16621","15256.1","8.02","20.75","78","558","1","2021-11-20 04:02:42","8"
"16622","14281.7","0.69","20.86","78","557.5","1","2021-11-20 04:02:47","8"
"16623","14367.7","16.52","20.75","78","558","1","2021-11-20 04:02:53","19"
"16624","14367.7","4.82","20.75","78","554.5","1","2021-11-20 04:02:58","8"
"16625","14367.7","12.34","20.75","78","558","1","2021-11-20 04:03:04","19"
"16626","14281.7","12.75","20.86","78","557.5","1","2021-11-20 04:03:09","19"
"16627","15164.9","9.25","20.78","79","558","1","2021-11-20 04:03:14","8"
"16628","14196.3","6.62","20.75","78","559","1","2021-11-20 04:03:20","8"
"16629","14454.1","15.5","20.75","78","558","1","2021-11-20 04:03:25","19"
"16630","14454.1","15.19","20.64","78","558.5","1","2021-11-20 04:03:31","19"
"16631","14367.7","4.3","20.78","79","559","1","2021-11-20 04:03:36","8"
"16632","14367.7","14.75","20.78","79","557.5","1","2021-11-20 04:03:42","19"
"16633","15256.1","17.76","20.78","79","558","1","2021-11-20 04:03:47","19"
"16634","14367.7","4.98","20.75","78","557.5","1","2021-11-20 04:03:52","8"
"16635","14367.7","3.5","20.78","79","558","1","2021-11-20 04:03:58","8"
"16636","14367.7","16.62","20.78","79","559","1","2021-11-20 04:04:03","19"
"16637","14367.7","10.77","20.89","79","559","1","2021-11-20 04:04:09","8"
"16638","14367.7","13.61","20.78","79","558.5","1","2021-11-20 04:04:14","19"
"16639","15164.9","13.62","20.78","79","557.5","1","2021-11-20 04:04:19","19"
"16640","14367.7","14.81","20.89","79","559","1","2021-11-20 04:04:25","19"
"16641","14367.7","8.28","20.78","79","559","1","2021-11-20 04:04:30","8"
"16642","14367.7","15.47","20.89","79","559","1","2021-11-20 04:04:36","19"
"16643","14367.7","18.69","20.89","79","559","1","2021-11-20 04:04:41","19"
"16644","14367.7","16.99","20.89","79","559","1","2021-11-20 04:04:47","19"
"16645","15256.1","7.36","20.78","79","559","1","2021-11-20 04:04:52","8"
"16646","14367.7","14.14","20.78","79","559","1","2021-11-20 04:04:57","19"
"16647","14367.7","16.09","20.78","79","559","1","2021-11-20 04:05:03","19"
"16648","14367.7","12.61","20.78","79","558.5","1","2021-11-20 04:05:08","19"
"16649","14367.7","17.13","20.78","79","559","1","2021-11-20 04:05:14","19"
"16650","14454.1","5.03","20.78","79","558","1","2021-11-20 04:05:19","8"
"16651","14454.1","13.54","20.67","79","559","1","2021-11-20 04:05:24","19"
"16652","14454.1","18.19","20.78","79","558","1","2021-11-20 04:05:30","19"
"16653","14454.1","12.07","20.78","79","558","1","2021-11-20 04:05:35","19"
"16654","14367.7","13.92","20.78","79","557.5","1","2021-11-20 04:05:41","19"
"16655","14454.1","0.69","20.78","79","558.5","1","2021-11-20 04:05:46","8"
"16656","14367.7","8.22","20.8","80","559","1","2021-11-20 04:05:52","8"
"16657","14367.7","13.52","20.89","79","559","1","2021-11-20 04:05:57","19"
"16658","14367.7","15.32","20.91","80","559","1","2021-11-20 04:06:02","19"
"16659","14281.7","12.01","20.78","79","558.5","1","2021-11-20 04:06:08","19"
"16660","14367.7","13.75","20.78","79","559.5","1","2021-11-20 04:06:13","19"
"16661","14454.1","17.29","20.89","79","555","1","2021-11-20 04:06:19","19"
"16662","14454.1","9.81","20.78","79","560.5","1","2021-11-20 04:06:24","8"
"16663","14367.7","9.74","20.78","79","560.5","1","2021-11-20 04:06:29","8"
"16664","14367.7","15.68","20.91","80","558.5","1","2021-11-20 04:06:35","19"
"16665","14367.7","13.6","20.89","79","558.5","1","2021-11-20 04:06:40","19"
"16666","14367.7","10.16","20.89","79","558.5","1","2021-11-20 04:06:46","8"
"16667","14367.7","0.11","20.89","79","555.5","1","2021-11-20 04:06:51","8"
"16668","14367.7","14.35","20.89","79","560.5","1","2021-11-20 04:06:57","19"
"16669","14367.7","8.73","20.78","79","559.5","1","2021-11-20 04:07:02","8"
"16670","14367.7","1.04","20.78","79","560.5","1","2021-11-20 04:07:07","8"
"16671","14454.1","16.89","20.89","79","560.5","1","2021-11-20 04:07:13","19"
"16672","14367.7","2.66","20.89","79","560.5","1","2021-11-20 04:07:18","8"
"16673","15164.9","2.84","20.89","79","555.5","1","2021-11-20 04:07:24","8"
"16674","14454.1","16.72","20.89","79","560.5","1","2021-11-20 04:07:29","19"
"16675","14367.7","15.61","20.78","79","560.5","1","2021-11-20 04:07:34","19"
"16676","14367.7","4.71","20.89","79","560.5","1","2021-11-20 04:07:40","8"
"16677","14367.7","14.93","20.78","79","559","1","2021-11-20 04:07:45","19"
"16678","14367.7","4.09","20.78","79","559","1","2021-11-20 04:07:51","8"
"16679","15256.1","14.05","20.89","79","555.5","1","2021-11-20 04:07:56","19"
"16680","14454.1","16.22","20.89","79","560.5","1","2021-11-20 04:08:02","19"
"16681","14367.7","6.66","20.89","79","560.5","1","2021-11-20 04:08:07","8"
"16682","15256.1","16.82","20.89","79","557","1","2021-11-20 04:08:12","19"
"16683","14454.1","11.32","20.8","80","560","1","2021-11-20 04:08:18","8"
"16684","14454.1","15.08","20.89","79","560.5","1","2021-11-20 04:08:23","19"
"16685","14367.7","12.44","20.89","79","560","1","2021-11-20 04:08:29","19"
"16686","14367.7","2.56","20.89","79","560.5","1","2021-11-20 04:08:34","8"
"16687","14367.7","13.2","20.89","79","560.5","1","2021-11-20 04:08:39","19"
"16688","15164.9","7.06","20.78","79","560","1","2021-11-20 04:08:45","8"
"16689","14454.1","6.59","20.89","79","560","1","2021-11-20 04:08:50","8"
"16690","14367.7","0.2","20.89","79","560","1","2021-11-20 04:08:56","8"
"16691","14367.7","12.82","20.78","79","560","1","2021-11-20 04:09:01","19"
"16692","14367.7","3.15","20.89","79","560.5","1","2021-11-20 04:09:07","8"
"16693","14367.7","4.5","20.78","79","560","1","2021-11-20 04:09:12","8"
"16694","15164.9","16","20.89","79","558.5","1","2021-11-20 04:09:17","19"
"16695","14367.7","8.95","20.78","79","559","1","2021-11-20 04:09:23","8"
"16696","14367.7","3.73","20.89","79","560","1","2021-11-20 04:09:28","8"
"16697","14454.1","15.45","20.89","79","560.5","1","2021-11-20 04:09:34","19"
"16698","14367.7","17.62","20.89","79","561","1","2021-11-20 04:09:39","19"
